1.1849703,9.2073555,3.4731886,1482098187436
1.1441092,9.057531,3.840938,1482098187514
1.1577295,9.289077,3.7047346,1482098187562
1.1577295,9.220976,3.636633,1482098187630
1.1985906,9.248216,3.6093922,1482098187698
1.1713499,9.275456,3.7047346,1482098187765
1.1577295,9.289077,3.6774938,1482098187834
1.1713499,9.302697,3.6911142,1482098187902
1.2258313,9.289077,3.6911142,1482098187970
1.2122109,9.261836,3.759216,1482098188054
1.1713499,9.234595,3.7728362,1482098188107
1.2394516,9.289077,3.8273177,1482098188173
1.1849703,9.261836,3.7728362,1482098188242
1.1849703,9.289077,3.800077,1482098188310
1.1849703,9.289077,3.7319753,1482098188407
1.1713499,9.248216,3.7319753,1482098188448
1.2258313,9.248216,3.7047346,1482098188513
1.1985906,9.248216,3.6774938,1482098188581
1.2258313,9.248216,3.6638734,1482098188649
1.2258313,9.234595,3.6638734,1482098188717
1.2122109,9.289077,3.636633,1482098188785
1.1441092,9.289077,3.7047346,1482098188853
1.1032481,9.234595,3.636633,1482098188925
1.0079057,9.425281,3.8681788,1482098188991
1.1577295,9.166494,3.800077,1482098189062
1.253072,9.248216,3.7319753,1482098189125
1.2666923,9.152874,3.7047346,1482098189193
1.2258313,9.261836,3.5957718,1482098189261
1.1713499,9.343558,3.636633,1482098189329
1.1577295,9.289077,3.6911142,1482098189398
1.1577295,9.289077,3.6911142,1482098189502
1.2394516,9.2073555,3.6774938,1482098189533
1.1032481,9.289077,3.7455957,1482098189600
1.1032481,9.289077,3.7455957,1482098189669
1.1849703,9.289077,3.636633,1482098189737
1.2394516,9.248216,3.7319753,1482098189805
1.2666923,9.234595,3.7455957,1482098189902
1.1441092,9.289077,3.7319753,1482098189954
1.1168685,9.316318,3.7864566,1482098190037
1.1441092,9.302697,3.6911142,1482098190081
1.253072,9.220976,3.8681788,1482098190148
1.1577295,9.302697,3.8273177,1482098190214
1.1032481,9.275456,3.718355,1482098190282
1.1304889,9.316318,3.7047346,1482098190350
1.253072,9.220976,3.7047346,1482098190419
1.2803127,9.193735,3.759216,1482098190486
1.2122109,9.275456,3.7047346,1482098190554
1.1441092,9.302697,3.6502533,1482098190622
1.1577295,9.261836,3.6230125,1482098190690
1.2122109,9.248216,3.759216,1482098190758
1.1577295,9.275456,3.8273177,1482098190826
1.1577295,9.275456,3.7728362,1482098190894
1.1168685,9.289077,3.7319753,1482098190974
1.1577295,9.261836,3.7047346,1482098191057
1.1985906,9.261836,3.6774938,1482098191105
1.1849703,9.248216,3.718355,1482098191194
1.1441092,9.289077,3.7047346,1482098191249
1.1441092,9.261836,3.7319753,1482098191310
1.1849703,9.234595,3.6502533,1482098191382
1.1849703,9.261836,3.7047346,1482098191447
1.1985906,9.261836,3.7319753,1482098191550
1.1713499,9.316318,3.6911142,1482098191600
1.1985906,9.248216,3.759216,1482098191651
1.1713499,9.234595,3.7728362,1482098191719
1.1849703,9.302697,3.6911142,1482098191795
1.1849703,9.275456,3.6774938,1482098191890
1.1849703,9.316318,3.6911142,1482098191933
1.2258313,9.261836,3.7728362,1482098192026
1.2258313,9.302697,3.7319753,1482098192070
1.1849703,9.302697,3.7047346,1482098192141
1.1577295,9.261836,3.7047346,1482098192208
1.2122109,9.248216,3.800077,1482098192275
1.2122109,9.248216,3.7728362,1482098192342
1.1577295,9.248216,3.7455957,1482098192409
1.1849703,9.220976,3.6774938,1482098192477
1.1713499,9.248216,3.7047346,1482098192542
1.1985906,9.248216,3.636633,1482098192610
1.2122109,9.275456,3.6638734,1482098192677
1.2122109,9.302697,3.7047346,1482098192745
1.1713499,9.261836,3.7864566,1482098192813
1.2122109,9.261836,3.7864566,1482098192881
1.1577295,9.289077,3.8545585,1482098192952
1.1577295,9.248216,3.840938,1482098193017
1.1441092,9.289077,3.7728362,1482098193085
1.1985906,9.220976,3.7455957,1482098193153
1.1713499,9.289077,3.6774938,1482098193221
1.1849703,9.248216,3.718355,1482098193289
1.1441092,9.289077,3.7319753,1482098193357
1.1168685,9.248216,3.636633,1482098193425
1.0896279,9.248216,3.718355,1482098193493
1.1441092,9.302697,3.6502533,1482098193562
1.1577295,9.2073555,3.718355,1482098193629
1.2122109,9.261836,3.7319753,1482098193696
1.2258313,9.248216,3.8273177,1482098193786
1.2258313,9.289077,3.6774938,1482098193841
1.2258313,9.275456,3.7728362,1482098193939
1.3075534,9.289077,3.800077,1482098193992
1.2803127,9.220976,3.7319753,1482098194036
1.3756552,9.193735,3.759216,1482098194104
1.4437568,9.180115,3.800077,1482098194172
1.4573772,9.180115,3.840938,1482098194240
1.3211738,9.234595,3.800077,1482098194308
1.3211738,9.220976,3.8273177,1482098194376
1.3075534,9.275456,3.7319753,1482098194444
1.2666923,9.193735,3.8136973,1482098194512
1.4982382,9.125633,3.7319753,1482098194582
1.607201,9.057531,3.7319753,1482098194648
1.607201,9.152874,3.9090397,1482098194715
1.7025435,9.139254,3.9090397,1482098194789
1.607201,9.125633,3.92266,1482098194878
1.5527196,9.0983925,3.8681788,1482098194951
1.5118586,9.125633,3.7047346,1482098195009
1.4982382,9.193735,3.6911142,1482098195070
1.56634,9.193735,3.718355,1482098195131
1.5390993,9.112013,3.7319753,1482098195191
1.4437568,9.193735,3.840938,1482098195276
1.3484144,9.125633,3.9635212,1482098195337
1.3620348,9.193735,3.9090397,1482098195405
1.56634,9.152874,3.9499009,1482098195473
1.5390993,9.248216,3.7728362,1482098195538
1.4301366,9.193735,3.8681788,1482098195606
1.2122109,9.275456,3.800077,1482098195666
1.1577295,9.316318,3.92266,1482098195743
1.2803127,9.180115,3.8545585,1482098195813
1.2666923,9.2073555,3.800077,1482098195874
1.253072,9.248216,3.4187074,1482098195939
1.5527196,9.234595,3.718355,1482098196007
1.1577295,9.316318,3.7047346,1482098196075
1.4709976,9.261836,3.8273177,1482098196142
1.4301366,9.248216,3.8681788,1482098196210
1.3075534,9.248216,3.6230125,1482098196278
1.293933,9.220976,3.800077,1482098196346
1.3484144,9.220976,3.800077,1482098196414
1.3211738,9.234595,3.8954194,1482098196482
1.253072,9.2073555,3.6638734,1482098196550
1.334794,9.370799,3.9499009,1482098196618
1.1849703,9.384419,3.8681788,1482098196685
1.2258313,9.084772,3.8954194,1482098196753
1.334794,9.180115,3.990762,1482098196821
1.1577295,9.248216,3.6638734,1482098196889
1.3892754,9.234595,3.8545585,1482098196957
1.1985906,9.316318,3.8273177,1482098197026
1.0487667,9.275456,3.759216,1482098197093
1.2394516,9.493382,3.3914666,1482098197161
1.6480621,9.152874,3.568531,1482098197229
1.1849703,9.220976,3.7047346,1482098197297
1.1577295,9.248216,3.8273177,1482098197365
1.0215261,9.302697,3.6774938,1482098197433
0.95342433,9.507003,3.7864566,1482098197501
1.0215261,9.41166,3.8681788,1482098197611
0.9942854,9.275456,3.718355,1482098197682
1.5799603,9.057531,3.7728362,1482098197749
1.2803127,9.384419,3.636633,1482098197811
1.2122109,9.370799,3.636633,1482098197841
1.1032481,9.289077,3.6911142,1482098197909
1.5799603,9.220976,4.031623,1482098197977
1.4709976,9.275456,3.7864566,1482098198045
1.3484144,9.139254,3.8681788,1482098198113
1.3756552,8.962189,3.5821514,1482098198181
1.3892754,9.220976,3.800077,1482098198252
1.1849703,9.329938,3.7319753,1482098198319
1.1849703,9.302697,3.7319753,1482098198386
1.0623871,9.302697,3.8273177,1482098198454
1.0215261,9.316318,3.7047346,1482098198521
1.1713499,9.343558,3.445948,1482098198620
1.4028958,9.220976,3.5140498,1482098198701
1.293933,9.220976,3.636633,1482098198777
1.0896279,9.234595,3.840938,1482098198832
1.1168685,9.520623,4.0588636,1482098198928
1.484618,9.071152,3.6230125,1482098198997
1.3756552,9.084772,3.9090397,1482098199079
1.4165162,9.166494,3.7047346,1482098199170
1.6616824,9.220976,3.800077,1482098199226
1.2394516,9.234595,3.8136973,1482098199287
1.1849703,9.152874,4.072484,1482098199341
1.2258313,9.248216,4.004382,1482098199406
1.1168685,9.220976,3.636633,1482098199478
1.4437568,9.261836,3.7319753,1482098199543
1.0623871,9.289077,3.7455957,1482098199608
1.1849703,9.466142,3.990762,1482098199680
1.4165162,9.180115,3.9771416,1482098199750
0.9670447,9.384419,3.568531,1482098199819
1.4437568,9.220976,3.6911142,1482098199881
1.293933,9.125633,3.7047346,1482098199950
1.4165162,9.193735,3.8136973,1482098200017
1.1849703,9.452521,4.0861044,1482098200085
1.4165162,8.798744,3.6774938,1482098200153
1.2122109,9.248216,4.031623,1482098200220
1.1032481,9.125633,3.6502533,1482098200288
1.0487667,9.466142,3.8273177,1482098200356
0.8580819,9.2073555,3.445948,1482098200424
0.89894295,9.302697,3.7728362,1482098200492
1.2122109,9.329938,3.7864566,1482098200560
1.2122109,9.289077,3.636633,1482098200628
1.0760075,9.2073555,3.7319753,1482098200696
1.525479,9.0983925,3.7319753,1482098200774
1.0760075,9.152874,3.7728362,1482098200856
1.0623871,9.302697,3.6774938,1482098200909
1.0215261,9.316318,3.3642259,1482098200968
1.1713499,9.370799,4.0861044,1482098201036
1.2803127,9.071152,3.6502533,1482098201104
1.525479,8.989429,3.8681788,1482098201172
1.1577295,9.479762,3.92266,1482098201240
1.5118586,9.152874,3.9090397,1482098201308
1.1849703,9.112013,3.759216,1482098201376
1.2666923,9.248216,3.800077,1482098201444
1.0896279,9.602345,3.9635212,1482098201512
1.4165162,9.261836,3.7864566,1482098201580
1.3756552,9.39804,4.1814466,1482098201651
1.0896279,9.39804,3.6911142,1482098201716
1.3756552,9.0983925,3.4731886,1482098201785
1.5390993,9.193735,3.759216,1482098201852
1.253072,9.0983925,3.840938,1482098201919
1.607201,8.962189,3.8273177,1482098201987
1.0487667,9.289077,3.1599207,1482098202070
1.2258313,9.084772,3.5957718,1482098202143
1.3211738,9.125633,3.336985,1482098202207
0.9670447,9.534244,4.372132,1482098202272
0.87170225,9.438901,4.195067,1482098202345
0.9670447,9.139254,3.7047346,1482098202406
1.0215261,9.220976,3.5821514,1482098202469
1.1168685,9.479762,3.3914666,1482098202539
1.253072,9.370799,3.636633,1482098202605
1.4982382,9.125633,3.5957718,1482098202672
0.8580819,9.357179,3.636633,1482098202736
1.1441092,9.493382,3.6911142,1482098202803
1.4437568,9.030291,3.718355,1482098202874
1.4573772,9.39804,3.8545585,1482098202943
1.1849703,9.139254,3.881799,1482098203009
1.3075534,9.438901,3.4187074,1482098203074
1.0896279,9.248216,3.1599207,1482098203143
1.293933,9.248216,3.6638734,1482098203211
1.5390993,8.880466,3.8545585,1482098203279
1.0896279,8.839605,3.9499009,1482098203346
1.0215261,9.152874,3.92266,1482098203414
1.1577295,9.152874,3.9635212,1482098203482
1.334794,9.084772,3.6093922,1482098203550
1.1441092,9.289077,3.3233647,1482098203618
1.0351465,9.180115,3.5140498,1482098203686
1.1168685,9.248216,3.4731886,1482098203754
0.9942854,9.316318,3.4731886,1482098203822
0.92618364,9.466142,3.4731886,1482098203890
0.9670447,9.248216,3.5821514,1482098203958
0.9942854,9.466142,4.031623,1482098204026
0.9670447,9.329938,3.9090397,1482098204094
0.667397,9.261836,3.718355,1482098204162
1.2122109,9.561484,3.445948,1482098204230
1.3075534,8.948568,3.2825038,1482098204298
1.4982382,9.289077,3.5276701,1482098204366
0.95342433,9.479762,4.140586,1482098204434
0.9942854,9.261836,3.800077,1482098204502
1.1849703,9.193735,3.840938,1482098204570
1.1304889,9.316318,4.031623,1482098204638
1.2258313,9.329938,3.4731886,1482098204706
1.2258313,9.248216,3.5821514,1482098204774
1.0215261,9.316318,3.8273177,1482098204841
0.7082581,9.220976,3.7047346,1482098204909
0.939804,9.493382,3.92266,1482098204983
0.92618364,9.166494,3.6638734,1482098205050
1.1713499,9.152874,3.7728362,1482098205117
0.92618364,9.438901,3.8681788,1482098205184
0.92618364,9.316318,3.881799,1482098205255
1.1032481,9.507003,3.3778462,1482098205319
1.1849703,9.220976,3.6502533,1482098205401
1.1849703,9.139254,3.4595683,1482098205478
1.4709976,9.316318,3.5957718,1482098205546
1.0215261,8.812365,3.7455957,1482098205592
1.1985906,9.343558,4.1269655,1482098205660
1.2803127,9.193735,3.6911142,1482098205725
1.253072,9.41166,3.5821514,1482098205794
1.3756552,9.384419,3.840938,1482098205861
1.2803127,9.193735,4.0588636,1482098205932
1.2258313,9.248216,3.7319753,1482098205999
1.1441092,9.357179,3.718355,1482098206101
1.1577295,9.357179,3.4731886,1482098206154
1.253072,9.112013,3.636633,1482098206212
1.3211738,9.152874,3.7864566,1482098206312
1.1577295,9.193735,3.9090397,1482098206363
1.1168685,9.343558,3.3097446,1482098206406
1.5390993,9.220976,3.6774938,1482098206473
1.334794,8.934948,3.5004294,1482098206541
1.253072,9.438901,3.9090397,1482098206609
0.7763598,9.425281,4.113345,1482098206678
0.9942854,9.329938,4.099725,1482098206745
0.9670447,9.112013,3.8681788,1482098206815
1.5118586,9.248216,3.8954194,1482098206884
1.293933,9.438901,3.7455957,1482098206951
1.2666923,9.057531,3.7319753,1482098207020
1.5118586,9.275456,3.990762,1482098207088
0.8308412,9.438901,3.7319753,1482098207156
1.0896279,9.343558,3.568531,1482098207224
1.1849703,9.152874,3.636633,1482098207292
0.95342433,9.343558,4.031623,1482098207360
1.0760075,9.275456,3.5004294,1482098207454
1.2258313,9.479762,3.445948,1482098207524
1.2803127,9.152874,3.5957718,1482098207579
1.3756552,9.261836,3.7728362,1482098207634
1.0623871,9.561484,4.0452433,1482098207700
0.89894295,8.989429,3.5821514,1482098207767
1.2258313,9.343558,4.072484,1482098207835
1.2803127,9.220976,3.92266,1482098207903
1.1577295,9.507003,3.568531,1482098207972
1.0760075,9.343558,3.4187074,1482098208039
1.3211738,9.289077,3.990762,1482098208108
1.1032481,9.343558,3.800077,1482098208177
1.3211738,9.248216,3.7864566,1482098208251
1.253072,9.220976,3.636633,1482098208317
1.1168685,9.289077,3.7047346,1482098208383
1.0079057,9.507003,3.990762,1482098208450
0.89894295,9.479762,3.5276701,1482098208520
1.1304889,9.193735,3.445948,1482098208584
1.3484144,9.248216,3.3233647,1482098208652
1.1849703,9.452521,4.2904096,1482098208745
1.3756552,9.316318,4.0180025,1482098208855
1.4437568,9.0983925,3.6911142,1482098208940
0.7354988,9.466142,3.5549107,1482098209006
0.9670447,9.452521,3.4595683,1482098209074
1.1168685,9.139254,3.8954194,1482098209140
1.1849703,9.234595,3.7047346,1482098209207
0.89894295,9.41166,3.7319753,1482098209270
0.9125633,9.248216,3.8954194,1482098209344
1.1577295,9.248216,3.718355,1482098209408
0.95342433,9.316318,3.8273177,1482098209474
1.0896279,9.41166,3.568531,1482098209541
1.1441092,9.316318,3.2007818,1482098209607
1.5799603,9.057531,3.7728362,1482098209673
1.2666923,9.343558,3.8273177,1482098209739
0.7627395,9.384419,3.6774938,1482098209808
0.9942854,9.152874,3.7047346,1482098209876
1.3075534,9.01667,3.718355,1482098209944
1.3211738,9.438901,4.0861044,1482098210011
1.0215261,9.316318,3.5412905,1482098210079
1.2122109,9.357179,3.6774938,1482098210147
1.5799603,8.989429,3.6502533,1482098210214
1.1849703,9.289077,4.004382,1482098210282
1.0623871,9.329938,3.92266,1482098210350
0.92618364,9.248216,3.8681788,1482098210418
1.0215261,9.289077,3.7047346,1482098210486
0.7218784,9.220976,3.8273177,1482098210554
1.253072,9.384419,3.9635212,1482098210622
1.0351465,9.193735,3.255263,1482098210690
0.980665,9.343558,3.5140498,1482098210758
1.3620348,9.275456,3.6638734,1482098210825
0.9942854,9.220976,3.7047346,1482098210893
0.8036005,9.547864,4.2086873,1482098210961
1.1849703,9.2073555,3.881799,1482098211029
1.1577295,9.248216,3.800077,1482098211097
0.88532263,9.384419,3.568531,1482098211167
1.1577295,9.261836,3.5140498,1482098211233
